Bus Name,Stop Order,Stop Name,latitude,longitude
Taranga Plus,17,Rampura Bazar,23.7602428,90.4186208
Taranga Plus,18,Rampura Bridge,23.76802955,90.42334025
Taranga Plus,19,Banasree,23.7617123,90.4312774
Taranga Plus,20,South Banasree,23.7523091,90.4402892
Tetulia,1,Shia Mosque,23.7620647,90.35912414
Tetulia,2,Japan Garden City,23.76370845,90.35820142
Tetulia,3,Ring road,23.77044991,90.35907324
Tetulia,4,Adabor Shyamoli,23.7718201,90.35853433
Tetulia,5,Shishu Mela,23.773007,90.3678804
Tetulia,6,Agargaon,23.7784275,90.3800503
Tetulia,7,Taltola,23.7512986,90.4244569
Tetulia,8,Shewrapara,23.7909631,90.3755087
Tetulia,9,Kazipara,23.7992408,90.3719878
Tetulia,10,Mirpur 10,23.8083649,90.3682614
Tetulia,11,Mirpur 11,23.8202931,90.3710408
Tetulia,12,Purobi,23.8138963,90.4240396
Tetulia,13,Pallabi,23.8261574,90.3641863
Tetulia,14,Kalshi,23.8202931,90.3710408
Tetulia,15,ECB Square,23.82257685,90.39343328
Tetulia,16,MES,23.9161376,90.2607105
Tetulia,17,Shewra,23.81799371,90.41360546
Tetulia,18,Kuril Bishwa Road,23.8212083,90.4195365
Tetulia,19,Airport,23.8602996,90.39876
Tetulia,20,Jashimuddin (Uttara),23.8608721,90.4004138
Tetulia,21,Rajlakshmi,23.8644797,90.4002124
Tetulia,22,House Building,23.8748268,90.4006897
Tetulia,23,Abdullahpur,23.5542881,90.473867
Thikana,1,Sign Board,23.7089323,90.3667608
Thikana,2,Matuail,23.7029393,90.463095
Thikana,3,Rayerbag,23.6980479,90.457102
Thikana,4,Shonir Akhra,23.7036614,90.4508803
Thikana,5,Jatrabari,23.7093978,90.433806
Thikana,6,Sayedabad,23.7108758,90.4278141
Thikana,7,Gulistan,23.7249037,90.4120785
Thikana,8,Chankhar Pul,23.7238334,90.4003441
Thikana,9,Bakshi Bazar,23.7241348,90.3955397
Thikana,10,Dhakeshwari,23.72320975,90.38974483
Thikana,11,Azimpur,23.7252946,90.3834641
Thikana,12,Nilkhet,23.7329358,90.3860855
Thikana,13,New Market,23.73277515,90.3828117
Thikana,14,City College,23.7396837,90.3828522
Thikana,15,Kalabagan,23.7487244,90.37919898
Thikana,16,Dhanmondi 32,23.73802075,90.3859514
Thikana,17,Dhanmondi 27,23.75404782,90.37137816
Thikana,18,Asad Gate,23.7601299,90.3727245
Thikana,19,College Gate,23.7503675,90.4199166
Thikana,20,Shishu Mela,23.773007,90.3678804
Thikana,21,Shyamoli,23.7775998,90.3601928
Thikana,22,Kallyanpur,23.7806848,90.3613321
Thikana,23,Darussalam,23.77843615,90.35604084
Thikana,24,Technical,24.15329785,90.67259393
Thikana,25,Gabtoli,23.6324042,90.48826063
Thikana,26,Amin Bazar,23.7896155,90.3240987
Thikana,27,Hemayetpur,23.7931994,90.2714229
Thikana,28,Savar,23.8477,90.2587
Thikana,29,Baipayl,23.9380015,90.270064
Thikana,30,Zirani Bazar,23.9938043,90.2551426
Thikana,31,Nandan Park,24.0300592,90.239812
Thikana,32,Chandra,23.3684957,90.0391387
Thikana Express,1,Shonbari Sreenagar,23.5446583,90.3011625
Thikana Express,2,Nimtola,23.7431995,90.3641602
Thikana Express,4,Rajendrapur,24.100134,90.448634
Thikana Express,5,Hasnabad,23.6825996,90.4254385
Thikana Express,6,Postagola,23.6921384,90.4331267
Thikana Express,7,Jurain,23.6953714,90.4338889
Thikana Express,8,Dholairpar,23.7026053,90.4353396
Thikana Express,9,Jatrabari,23.7093978,90.433806
Thikana Express,10,Sayedabad,23.7108758,90.4278141
Thikana Express,11,Gulistan,23.7249037,90.4120785
Thikana Express,12,Chankhar Pul,23.7238334,90.4003441
Thikana Express,13,Bakshi Bazar,23.7241348,90.3955397
Thikana Express,14,Azimpur,23.7252946,90.3834641
Thikana Express,15,Nilkhet,23.7329358,90.3860855
Thikana Express,16,New Market,23.73277515,90.3828117
Thikana Express,17,City College,23.7396837,90.3828522
Thikana Express,18,Kalabagan,23.7487244,90.37919898
Thikana Express,19,Dhanmondi 32,23.73802075,90.3859514
Thikana Express,20,Dhanmondi 27,23.75404782,90.37137816
Thikana Express,21,Asad Gate,23.7601299,90.3727245
Thikana Express,22,College Gate,23.7503675,90.4199166
Thikana Express,23,Shishu Mela,23.773007,90.3678804
Thikana Express,24,Shyamoli,23.7775998,90.3601928
Thikana Express,25,Kallyanpur,23.7806848,90.3613321
Thikana Express,26,Darussalam,23.77843615,90.35604084
Thikana Express,27,Technical,24.15329785,90.67259393
Thikana Express,28,Gabtoli,23.6324042,90.48826063
Thikana Express,29,Amin Bazar,23.7896155,90.3240987
Thikana Express,30,Hemayetpur,23.7931994,90.2714229
Thikana Express,31,Savar,23.8477,90.2587
Thikana Express,32,Baipayl,23.9380015,90.270064
Thikana Express,33,Zirani Bazar,23.9938043,90.2551426
Thikana Express,34,Nandan Park,24.0300592,90.239812
Thikana Express,35,Chandra,23.3684957,90.0391387
Titas,1,Mirpur National Zoo,23.8123422,90.34693977
Titas,2,Mirpur 1,23.801924,90.3523456
Titas,3,Gabtoli,23.6324042,90.48826063
Titas,4,Savar,23.8477,90.2587
Titas,5,Nobinagar Chandra,23.914947,90.259364
Transilva,1,Mirpur 1,23.801924,90.3523456
Transilva,2,Ansar Camp,23.7929307,90.3532421
Transilva,3,Technical,24.15329785,90.67259393
Transilva,4,Kallyanpur,23.7806848,90.3613321
Transilva,5,Shyamoli,23.7775998,90.3601928
Transilva,6,Shishu Mela,23.773007,90.3678804
Transilva,7,College Gate,23.7503675,90.4199166
Transilva,8,Asad Gate,23.7601299,90.3727245
Transilva,9,Dhanmondi 27,23.75404782,90.37137816
Transilva,10,Dhanmondi 32,23.73802075,90.3859514
Transilva,11,Kalabagan,23.7487244,90.37919898
Transilva,12,Science Lab,23.7396929,90.3836057
Transilva,13,Bata Signal,23.7390795,90.3886771
Transilva,14,Shahbag,23.7401951,90.3901161
Transilva,15,Matsya Bhaban,23.73418399,90.40403594
Transilva,16,High Court,23.7305,90.4034
Transilva,17,Press Club Paltan,23.72950835,90.40670036
Transilva,18,GPO,23.7289296,90.41140102
Transilva,19,Gulistan,23.7249037,90.4120785
Transilva,20,Motijheel,23.7272598,90.4211957
Transilva,21,Sayedabad,23.7108758,90.4278141
Transilva,22,Janapath Moor,23.71291763,90.42857405
Transilva,23,Jatrabari,23.7093978,90.433806
Trust Transport Services,1,Mirpur 10,23.8083649,90.3682614
Trust Transport Services,2,Mirpur 13,23.8064,90.3776496
Trust Transport Services,3,Mirpur 14,23.7988425,90.3847119
Trust Transport Services,4,Kachukhet,23.79311762,90.38808611
Trust Transport Services,5,Sainik Club,23.79122995,90.399527
Trust Transport Services,6,Banani,23.790321,90.4076959
Trust Transport Services,1,Mirpur 10,23.8083649,90.3682614
Trust Transport Services,2,Mirpur 13,23.8064,90.3776496
Trust Transport Services,3,Mirpur 14,23.7988425,90.3847119
Trust Transport Services,4,Kachukhet,23.79311762,90.38808611
Trust Transport Services,5,Workshop,23.70905575,90.41924259
Trust Transport Services,6,Saudi Colony,23.7783443,90.3893653
Trust Transport Services,7,Jahangir Gate,23.7752465,90.3903174
Trust Transport Services,8,Farmgate,23.7590394,90.3871113
Trust Transport Services,9,Kawran Bazar,23.7514308,90.3948605
Trust Transport Services,10,Bangla Motor,23.7458397,90.3949387
Trust Transport Services,11,Shahbag,23.7401951,90.3901161
Trust Transport Services,1,Mirpur DOHS,23.8371883,90.3689834
Trust Transport Services,2,Kalshi,23.8202931,90.3710408
Trust Transport Services,3,ECB Square,23.82257685,90.39343328
Trust Transport Services,4,Garrison (Cantonment),23.8024127,90.395533
Trust Transport Services,5,Adamjee School,23.7934767,90.39329542
Trust Transport Services,6,Workshop,23.70905575,90.41924259
Trust Transport Services,7,Saudi Colony,23.7783443,90.3893653
Trust Transport Services,8,Jahangir Gate,23.7752465,90.3903174
Trust Transport Services,9,Farmgate,23.7590394,90.3871113
Trust Transport Services,10,Kawran Bazar,23.7514308,90.3948605
Trust Transport Services,11,Bangla Motor,23.7458397,90.3949387
Trust Transport Services,12,Shahbag,23.7401951,90.3901161
Trust Transport Services,13,High Court,23.7305,90.4034
Trust Transport Services,14,Press Club,22.967864,89.8176179
Trust Transport Services,15,Paltan,23.7313082,90.4120882
Trust Transport Services,16,Dainik Bangla Moor,23.7301345,90.4152482
Trust Transport Services,17,Motijheel,23.7272598,90.4211957
Trust Transport Services,1,Mirpur DOHS,23.8371883,90.3689834
Trust Transport Services,2,Kalshi,23.8202931,90.3710408
Trust Transport Services,3,ECB Square,23.82257685,90.39343328
Trust Transport Services,4,Garrison (Cantonment),23.8024127,90.395533
Trust Transport Services,5,Adamjee School,23.7934767,90.39329542
Trust Transport Services,6,Workshop,23.70905575,90.41924259
Trust Transport Services,7,Saudi Colony,23.7783443,90.3893653
Trust Transport Services,8,Jahangir Gate,23.7752465,90.3903174
Trust Transport Services,9,Farmgate,23.7590394,90.3871113
Trust Transport Services,10,Kawran Bazar,23.7514308,90.3948605
Turag,1,Jatrabari,23.7093978,90.433806
Turag,2,Sayedabad,23.7108758,90.4278141
Turag,3,Mugdapara,23.7291223,90.4335651
Turag,4,Bashabo,23.7405474,90.4333478
Turag,5,Khilgaon,23.7506546,90.4232818
Turag,6,Malibagh Moor,23.74419188,90.41424554
Turag,7,Rampura Bazar,23.7602428,90.4186208
Turag,8,Rampura Bridge,23.76802955,90.42334025
Turag,9,Merul,23.7718576,90.4250807
Turag,10,Badda,23.77654245,90.44630117
Turag,11,Uttar Badda,23.7857042,90.4256113
Turag,12,Bashtola,23.79440473,90.42251274
Turag,13,Notun Bazar,23.7982944,90.4239709
Turag,14,Nadda,23.809823,90.4220557
Turag,15,Bashundhara,23.8239025,90.4699552
Turag,16,Jamuna Future Park,23.8135723,90.42402377
Turag,17,Kuril Chourasta,23.81650938,90.42104518
Turag,18,Kuril Bishwa Road,23.8212083,90.4195365
Turag,19,Khilkhet,23.8351324,90.43511207
Turag,20,Airport,23.8602996,90.39876
Turag,21,Jashimuddin (Uttara),23.8608721,90.4004138
Turag,22,Rajlakshmi,23.8644797,90.4002124
Turag,23,Azampur,23.8665496,90.4100105
Turag,24,House Building,23.8748268,90.4006897
Turag,25,Abdullahpur,23.5542881,90.473867
Turag,26,Tongi,23.9084932,90.3980037
Victor Classic,1,Sadarghat,24.5389931,91.6042712
Victor Classic,2,Ray Saheb Bazar,23.7138661,90.411512
Victor Classic,3,Naya Bazar,23.713843,90.4045497
Victor Classic,4,Golap Shah Mazar,23.7249921,90.410846
Victor Classic,5,GPO,23.7289296,90.41140102
Victor Classic,6,Paltan,23.7313082,90.4120882
Victor Classic,7,Kakrail,23.7385398,90.4071475
Victor Classic,8,Shantinagar,23.7385358,90.4139156
Victor Classic,9,Malibagh Moor,23.74419188,90.41424554
Victor Classic,10,Mouchak,24.023552,90.292921
Victor Classic,11,Malibagh Railgate,23.7496972,90.4126346
Victor Classic,12,Hazipara,23.8632798,90.4147242
Victor Classic,13,Rampura Bazar,23.7602428,90.4186208
Victor Classic,14,Rampura Bridge,23.76802955,90.42334025
Victor Classic,15,Merul,23.7718576,90.4250807
Victor Classic,16,Badda,23.77654245,90.44630117
Victor Classic,17,Shahjadpur,23.7884856,90.4237741
Victor Classic,18,Bashtola,23.79440473,90.42251274
Victor Classic,19,Notun Bazar,23.7982944,90.4239709
Victor Classic,20,Nadda,23.809823,90.4220557
Victor Classic,21,Bashundhara,23.8239025,90.4699552
Victor Classic,22,Jamuna Future Park,23.8135723,90.42402377
Victor Classic,23,Kuril Bishwa Road,23.8212083,90.4195365
Victor Classic,24,Khilkhet,23.8351324,90.43511207
Victor Classic,25,Airport,23.8602996,90.39876
Victor Classic,26,Jashimuddin (Uttara),23.8608721,90.4004138
Victor Classic,27,Rajlakshmi,23.8644797,90.4002124
Victor Classic,28,Azampur,23.8665496,90.4100105
Victor Classic,29,House Building,23.8748268,90.4006897
Victor Classic,30,Diabari,23.8724286,90.366364
Victor Paribahan,1,Sadarghat,24.5389931,91.6042712
Victor Paribahan,2,Ray Saheb Bazar,23.7138661,90.411512
Victor Paribahan,3,Naya Bazar,23.713843,90.4045497
Victor Paribahan,4,Golap Shah Mazar,23.7249921,90.410846
Victor Paribahan,5,GPO,23.7289296,90.41140102
Victor Paribahan,6,Paltan,23.7313082,90.4120882
Victor Paribahan,7,Kakrail,23.7385398,90.4071475
Victor Paribahan,8,Shantinagar,23.7385358,90.4139156
Victor Paribahan,9,Malibagh Moor,23.74419188,90.41424554
Victor Paribahan,10,Mouchak,24.023552,90.292921
Victor Paribahan,11,Malibagh Railgate,23.7496972,90.4126346
Victor Paribahan,12,Hazipara,23.8632798,90.4147242
Victor Paribahan,13,Rampura Bazar,23.7602428,90.4186208
Victor Paribahan,14,Rampura Bridge,23.76802955,90.42334025
Victor Paribahan,15,Merul,23.7718576,90.4250807
Victor Paribahan,16,Badda,23.77654245,90.44630117
Victor Paribahan,17,Shahjadpur,23.7884856,90.4237741
Victor Paribahan,18,Bashtola,23.79440473,90.42251274
Victor Paribahan,19,Notun Bazar,23.7982944,90.4239709
Victor Paribahan,20,Nadda,23.809823,90.4220557
Victor Paribahan,21,Bashundhara,23.8239025,90.4699552
Victor Paribahan,22,Jamuna Future Park,23.8135723,90.42402377
Victor Paribahan,23,Kuril Bishwa Road,23.8212083,90.4195365
VIP 27,1,Azimpur,23.7252946,90.3834641
VIP 27,2,Nilkhet,23.7329358,90.3860855
VIP 27,3,New Market,23.73277515,90.3828117
VIP 27,4,City College,23.7396837,90.3828522
VIP 27,5,Kalabagan,23.7487244,90.37919898
VIP 27,6,Banani,23.790321,90.4076959
VIP 27,7,Kakali,23.820295,90.3682928
VIP 27,8,MES,23.9161376,90.2607105
VIP 27,9,Shewra,23.81799371,90.41360546
VIP 27,10,Kuril Bishwa Road,23.8212083,90.4195365
VIP 27,11,Khilkhet,23.8351324,90.43511207
VIP 27,12,Airport,23.8602996,90.39876
VIP 27,13,Jashimuddin (Uttara),23.8608721,90.4004138
VIP 27,14,Rajlakshmi,23.8644797,90.4002124
VIP 27,15,Azampur,23.8665496,90.4100105
VIP 27,16,House Building,23.8748268,90.4006897
VIP 27,17,Abdullahpur,23.5542881,90.473867
VIP 27,18,Tongi,23.9084932,90.3980037
VIP 27,19,Station Road,23.73221943,90.42409168
VIP 27,20,Mill Gate,23.89620633,90.39942912
VIP 27,21,Board Bazar,23.9452074,90.3825171
VIP 27,22,Gazipur Chourasta,23.9891057,90.3815747
Welcome,1,Nandan Park,24.0300592,90.239812
Welcome,2,Zirani Bazar,23.9938043,90.2551426
Welcome,3,Baipayl,23.9380015,90.270064
Welcome,4,Nobinagar,23.9123657,90.2605169
Welcome,5,Savar,23.8477,90.2587
Welcome,6,Hemayetpur,23.7931994,90.2714229
Welcome,7,Amin Bazar,23.7896155,90.3240987
Welcome,8,Gabtoli,23.6324042,90.48826063
Welcome,9,Technical,24.15329785,90.67259393
Welcome,10,Kallyanpur,23.7806848,90.3613321
Welcome,11,Shyamoli,23.7775998,90.3601928
Welcome,12,Shishu Mela,23.773007,90.3678804
Welcome,13,College Gate,23.7503675,90.4199166
Welcome,14,Asad Gate,23.7601299,90.3727245
Welcome,15,Khamar Bari,23.7591274,90.383882
Welcome,16,Farmgate,23.7590394,90.3871113
Welcome,17,Kawran Bazar,23.7514308,90.3948605
Welcome,18,Bangla Motor,23.7458397,90.3949387
Welcome,19,Shahbag,23.7401951,90.3901161
Welcome,20,High Court,23.7305,90.4034
Welcome,21,Press Club,22.967864,89.8176179
Welcome,22,Paltan,23.7313082,90.4120882
Welcome,23,GPO,23.7289296,90.41140102
Welcome,24,Gulistan,23.7249037,90.4120785
Welcome,25,Motijheel,23.7272598,90.4211957
Winner,1,Azimpur,23.7252946,90.3834641
Winner,2,Eden College,23.72879485,90.38710517
Winner,3,Nilkhet,23.7329358,90.3860855
Winner,4,New Market,23.73277515,90.3828117
Winner,5,Science Lab,23.7396929,90.3836057
Winner,6,City College,23.7396837,90.3828522
Winner,7,Kalabagan,23.7487244,90.37919898
Winner,8,Panthapath,23.7506188,90.3879515
Winner,9,Kawran Bazar,23.7514308,90.3948605
Winner,10,Bot tola,23.8796706,90.2652939
Winner,11,Nabisco,23.7692591,90.4012227
Winner,12,Mohakhali,23.7799893,90.40832417
Winner,13,Wireless,23.7496943,90.4082451
Winner,14,Gulshan 1,23.780553,90.4169
Winner,15,Badda,23.77654245,90.44630117
Winner,16,Badda Link Road,23.78058386,90.41997677
Winner,17,Uttar Badda,23.7857042,90.4256113
Winner,18,Shahjadpur,23.7884856,90.4237741
Winner,19,Bashtola,23.79440473,90.42251274
Winner,20,Notun Bazar,23.7982944,90.4239709
Winner,21,Nadda,23.809823,90.4220557
Winner,22,Bashundhara,23.8239025,90.4699552
Winner,23,Jamuna Future Park,23.8135723,90.42402377
Winner,24,Kuril Bishwa Road,23.8212083,90.4195365
13 No. Dhaka,1,Mohammadpur,23.7572031,90.3620184
13 No. Dhaka,2,Shankar,23.7483109,90.3660743
13 No. Dhaka,3,Star Kabab,23.7475099,90.3702012
13 No. Dhaka,4,Dhanmondi 15,23.74284215,90.38803923
13 No. Dhaka,5,Jigatola,23.7390073,90.3710009
13 No. Dhaka,6,City College,23.7396837,90.3828522
13 No. Dhaka,7,Science Lab,23.7396929,90.3836057
13 No. Dhaka,8,New Market,23.73277515,90.3828117
13 No. Dhaka,9,Nilkhet,23.7329358,90.3860855
13 No. Dhaka,10,Azimpur,23.7252946,90.3834641
4 No. Alike Dhaka,1,Balughat,23.8296126,90.3904977
4 No. Alike Dhaka,2,Signal,23.7390795,90.3886771
4 No. Alike Dhaka,3,CMH,23.8143341,90.39808692
4 No. Alike Dhaka,4,Garrison (Cantonment),23.8024127,90.395533
4 No. Alike Dhaka,5,Adamjee College,23.7944687,90.39412338
4 No. Alike Dhaka,6,Workshop,23.70905575,90.41924259
4 No. Alike Dhaka,7,Jahangir Gate,23.7752465,90.3903174
4 No. Alike Dhaka,8,Bijoy Sarani,23.7663936,90.3830971
4 No. Alike Dhaka,9,Farmgate,23.7590394,90.3871113
4 No. Alike Dhaka,10,Bangla Motor,23.7458397,90.3949387
4 No. Alike Dhaka,11,Shahbag,23.7401951,90.3901161
4 No. Alike Dhaka,12,Paltan,23.7313082,90.4120882
4 No. Alike Dhaka,13,Gulistan,23.7249037,90.4120785
4 No. Alike Dhaka,14,Motijheel,23.7272598,90.4211957
6 No. Dhaka,1,Kamalapur,23.7325123,90.4257424
6 No. Dhaka,2,Motijheel,23.7272598,90.4211957
6 No. Dhaka,3,Gulistan,23.7249037,90.4120785
6 No. Dhaka,4,GPO,23.7289296,90.41140102
6 No. Dhaka,5,Paltan,23.7313082,90.4120882
6 No. Dhaka,6,Kakrail,23.7385398,90.4071475
6 No. Dhaka,7,Shantinagar,23.7385358,90.4139156
6 No. Dhaka,8,Malibagh Moor,23.74419188,90.41424554
6 No. Dhaka,9,Mouchak,24.023552,90.292921
6 No. Dhaka,10,Mogbazar,23.7543737,90.40959957
6 No. Dhaka,11,Kawran Bazar,23.7514308,90.3948605
6 No. Dhaka,12,Farmgate,23.7590394,90.3871113
6 No. Dhaka,13,Jahangir Gate,23.7752465,90.3903174
6 No. Dhaka,14,Bijoy Sarani,23.7663936,90.3830971
6 No. Dhaka,15,Mohakhali,23.7799893,90.40832417
6 No. Dhaka,16,Gulshan 1,23.780553,90.4169
6 No. Dhaka,17,Gulshan 2,23.7947191,90.4136986
6 No. Dhaka,18,Notun Bazar,23.7982944,90.4239709
6 No. Motijheel Banani Transport Dhaka,1,Kamalapur,23.7325123,90.4257424
6 No. Motijheel Banani Transport Dhaka,2,Motijheel,23.7272598,90.4211957
6 No. Motijheel Banani Transport Dhaka,3,Gulistan,23.7249037,90.4120785
6 No. Motijheel Banani Transport Dhaka,4,GPO,23.7289296,90.41140102
6 No. Motijheel Banani Transport Dhaka,5,Paltan,23.7313082,90.4120882
6 No. Motijheel Banani Transport Dhaka,6,Kakrail,23.7385398,90.4071475
6 No. Motijheel Banani Transport Dhaka,7,Shantinagar,23.7385358,90.4139156
6 No. Motijheel Banani Transport Dhaka,8,Malibagh Moor,23.74419188,90.41424554
6 No. Motijheel Banani Transport Dhaka,9,Mouchak,24.023552,90.292921
6 No. Motijheel Banani Transport Dhaka,10,Mogbazar,23.7543737,90.40959957
6 No. Motijheel Banani Transport Dhaka,11,Kawran Bazar,23.7514308,90.3948605
6 No. Motijheel Banani Transport Dhaka,12,Farmgate,23.7590394,90.3871113
6 No. Motijheel Banani Transport Dhaka,13,Jahangir Gate,23.7752465,90.3903174
6 No. Motijheel Banani Transport Dhaka,14,Bijoy Sarani,23.7663936,90.3830971
6 No. Motijheel Banani Transport Dhaka,15,Mohakhali,23.7799893,90.40832417
6 No. Motijheel Banani Transport Dhaka,16,Gulshan 1,23.780553,90.4169
6 No. Motijheel Banani Transport Dhaka,17,Gulshan 2,23.7947191,90.4136986
6 No. Motijheel Banani Transport Dhaka,18,Notun Bazar,23.7982944,90.4239709
7 No. Dhaka,1,Gabtoli,23.6324042,90.48826063
7 No. Dhaka,2,Technical,24.15329785,90.67259393
7 No. Dhaka,3,Kallyanpur,23.7806848,90.3613321
7 No. Dhaka,4,Shyamoli,23.7775998,90.3601928
7 No. Dhaka,5,Shishu Mela,23.773007,90.3678804
7 No. Dhaka,6,College Gate,23.7503675,90.4199166
7 No. Dhaka,7,Asad Gate,23.7601299,90.3727245
7 No. Dhaka,8,Dhanmondi 27,23.75404782,90.37137816
7 No. Dhaka,9,Dhanmondi 32,23.73802075,90.3859514
7 No. Dhaka,10,Kalabagan,23.7487244,90.37919898
7 No. Dhaka,11,Science Lab,23.7396929,90.3836057
7 No. Dhaka,12,Katabon,23.7387417,90.3910003
7 No. Dhaka,13,Shahbag,23.7401951,90.3901161
7 No. Dhaka,14,High Court,23.7305,90.4034
7 No. Dhaka,15,Press Club,22.967864,89.8176179
7 No. Dhaka,16,Paltan,23.7313082,90.4120882
7 No. Dhaka,17,GPO,23.7289296,90.41140102
7 No. Dhaka,18,Golap Shah Mazar,23.7249921,90.410846
7 No. Dhaka,19,Gulistan,23.7249037,90.4120785
7 No. Dhaka,20,Naya Bazar,23.713843,90.4045497
7 No. Dhaka,21,Ray Saheb Bazar,23.7138661,90.411512
7 No. Dhaka,22,Sadarghat,24.5389931,91.6042712
8 No. Dhaka,1,Jatrabari,23.7093978,90.433806
8 No. Dhaka,2,Janapath Moor,23.71291763,90.42857405
8 No. Dhaka,3,Sayedabad,23.7108758,90.4278141
8 No. Dhaka,4,Motijheel,23.7272598,90.4211957
8 No. Dhaka,5,Dainik Bangla Moor,23.7301345,90.4152482
8 No. Dhaka,6,Paltan,23.7313082,90.4120882
8 No. Dhaka,7,Press Club,22.967864,89.8176179
8 No. Dhaka,8,Matsya Bhaban,23.73418399,90.40403594
8 No. Dhaka,9,High Court,23.7305,90.4034
8 No. Dhaka,10,Shahbag,23.7401951,90.3901161
8 No. Dhaka,11,Bangla Motor,23.7458397,90.3949387
8 No. Dhaka,12,Kawran Bazar,23.7514308,90.3948605
8 No. Dhaka,13,Farmgate,23.7590394,90.3871113
8 No. Dhaka,14,Khamar Bari,23.7591274,90.383882
8 No. Dhaka,15,Asad Gate,23.7601299,90.3727245
8 No. Dhaka,16,College Gate,23.7503675,90.4199166
8 No. Dhaka,17,Shishu Mela,23.773007,90.3678804
8 No. Dhaka,18,Shyamoli,23.7775998,90.3601928
8 No. Dhaka,19,Kallyanpur,23.7806848,90.3613321
